label,source_folder,video_name,npz_name,total_frames,detected_frames,detection_ratio,status
ok,ok,ok_0034.avi,ok_0034.npz,121,121,1.0000,good
ok,ok,ok_0035.avi,ok_0035.npz,121,121,1.0000,good
ok,ok,ok_0036.avi,ok_0036.npz,121,121,1.0000,good
ok,ok,ok_0037.avi,ok_0037.npz,121,121,1.0000,good
ok,ok,ok_0038.avi,ok_0038.npz,121,121,1.0000,good
ok,ok,ok_0039.avi,ok_0039.npz,121,121,1.0000,good
ok,ok,ok_0040.avi,ok_0040.npz,121,121,1.0000,good
ok,ok,ok_0041.avi,ok_0041.npz,121,121,1.0000,good
ok,ok,ok_0042.avi,ok_0042.npz,121,121,1.0000,good
ok,ok,ok_0043.avi,ok_0043.npz,121,121,1.0000,good
ok,ok,ok_0044.avi,ok_0044.npz,121,121,1.0000,good
ok,ok,ok_0045.avi,ok_0045.npz,121,121,1.0000,good
ok,ok,ok_0046.avi,ok_0046.npz,120,120,1.0000,good
ok,ok,ok_0047.avi,ok_0047.npz,121,121,1.0000,good
ok,ok,ok_0048.avi,ok_0048.npz,121,121,1.0000,good
ok,ok,ok_0049.avi,ok_0049.npz,121,121,1.0000,good
ok,ok,ok_0050.avi,ok_0050.npz,121,121,1.0000,good
ok,ok,ok_0051.avi,ok_0051.npz,121,121,1.0000,good
ok,ok,ok_0052.avi,ok_0052.npz,121,121,1.0000,good
ok,ok,ok_0053.avi,ok_0053.npz,121,121,1.0000,good
ok,ok,ok_0054.avi,ok_0054.npz,121,121,1.0000,good
ok,ok,ok_0055.avi,ok_0055.npz,121,121,1.0000,good
ok,ok,ok_0056.avi,ok_0056.npz,121,121,1.0000,good
ok,ok,ok_0057.avi,ok_0057.npz,121,121,1.0000,good
ok,ok,ok_0058.avi,ok_0058.npz,121,121,1.0000,good
ok,ok,ok_0059.avi,ok_0059.npz,121,121,1.0000,good
ok,ok,ok_0060.avi,ok_0060.npz,121,121,1.0000,good
ok,ok,ok_0061.avi,ok_0061.npz,121,121,1.0000,good
ok,ok,ok_0062.avi,ok_0062.npz,121,121,1.0000,good
ok,ok,ok_0063.avi,ok_0063.npz,121,121,1.0000,good
ok,ok,ok_0064.avi,ok_0064.npz,121,121,1.0000,good
ok,ok,ok_0065.avi,ok_0065.npz,121,121,1.0000,good
ok,ok,ok_0066.avi,ok_0066.npz,121,121,1.0000,good
ok,ok,ok_0067.avi,ok_0067.npz,121,121,1.0000,good
ok,ok,ok_0068.avi,ok_0068.npz,121,121,1.0000,good
ok,ok,ok_0069.avi,ok_0069.npz,121,121,1.0000,good
ok,ok,ok_0070.avi,ok_0070.npz,121,121,1.0000,good
ok,ok,ok_0071.avi,ok_0071.npz,121,121,1.0000,good
ok,ok,ok_0072.avi,ok_0072.npz,121,121,1.0000,good
ok,ok,ok_0073.avi,ok_0073.npz,121,121,1.0000,good
ok,ok,ok_0074.avi,ok_0074.npz,121,121,1.0000,good
ok,ok,ok_0075.avi,ok_0075.npz,121,121,1.0000,good
ok,ok,ok_0076.avi,ok_0076.npz,121,121,1.0000,good
ok,ok,ok_0077.avi,ok_0077.npz,121,121,1.0000,good
ok,ok,ok_0078.avi,ok_0078.npz,121,121,1.0000,good
ok,ok,ok_0079.avi,ok_0079.npz,121,121,1.0000,good
ok,ok,ok_0080.avi,ok_0080.npz,121,121,1.0000,good
ok,ok,ok_0081.avi,ok_0081.npz,121,121,1.0000,good
ok,ok,ok_0082.avi,ok_0082.npz,121,121,1.0000,good
ok,ok,ok_0083.avi,ok_0083.npz,121,121,1.0000,good
ok,ok,ok_0084.avi,ok_0084.npz,121,121,1.0000,good
ok,ok,ok_0085.avi,ok_0085.npz,121,121,1.0000,good
ok,ok,ok_0086.avi,ok_0086.npz,121,121,1.0000,good
ok,ok,ok_0087.avi,ok_0087.npz,121,121,1.0000,good
ok,ok,ok_0088.avi,ok_0088.npz,121,121,1.0000,good
ok,ok,ok_0089.avi,ok_0089.npz,121,121,1.0000,good
ok,ok,ok_0090.avi,ok_0090.npz,121,121,1.0000,good
ok,ok,ok_0091.avi,ok_0091.npz,122,122,1.0000,good
ok,ok,ok_0092.avi,ok_0092.npz,121,121,1.0000,good
ok,ok,ok_0093.avi,ok_0093.npz,121,121,1.0000,good
ok,ok,ok_0094.avi,ok_0094.npz,121,118,0.9752,good
ok,ok,ok_0095.avi,ok_0095.npz,121,121,1.0000,good
ok,ok,ok_0096.avi,ok_0096.npz,121,121,1.0000,good
ok,ok,ok_0097.avi,ok_0097.npz,121,121,1.0000,good
ok,ok,ok_0098.avi,ok_0098.npz,121,121,1.0000,good
ok,ok,ok_0099.avi,ok_0099.npz,121,121,1.0000,good
ok,ok,ok_0100.avi,ok_0100.npz,121,121,1.0000,good
ok,ok,ok_0101.avi,ok_0101.npz,121,121,1.0000,good
ok,ok,ok_0102.avi,ok_0102.npz,121,121,1.0000,good
ok,ok,ok_0103.avi,ok_0103.npz,121,120,0.9917,good
ok,ok,ok_0104.avi,ok_0104.npz,121,121,1.0000,good
ok,ok,ok_0105.avi,ok_0105.npz,121,121,1.0000,good
ok,ok,ok_0106.avi,ok_0106.npz,121,121,1.0000,good
ok,ok,ok_0107.avi,ok_0107.npz,121,121,1.0000,good
ok,ok,ok_0108.avi,ok_0108.npz,121,121,1.0000,good
ok,ok,ok_0109.avi,ok_0109.npz,121,121,1.0000,good
ok,ok,ok_0110.avi,ok_0110.npz,121,121,1.0000,good
ok,ok,ok_0111.avi,ok_0111.npz,121,121,1.0000,good
ok,ok,ok_0112.avi,ok_0112.npz,121,121,1.0000,good
ok,ok,ok_0113.avi,ok_0113.npz,121,121,1.0000,good
ok,ok,ok_0114.avi,ok_0114.npz,121,121,1.0000,good
ok,ok,ok_0115.avi,ok_0115.npz,121,121,1.0000,good
ok,ok,ok_0116.avi,ok_0116.npz,121,121,1.0000,good
ok,ok,ok_0117.avi,ok_0117.npz,121,113,0.9339,good
ok,ok,ok_0118.avi,ok_0118.npz,121,121,1.0000,good
ok,ok,ok_0119.avi,ok_0119.npz,121,121,1.0000,good
ok,ok,ok_0120.avi,ok_0120.npz,121,121,1.0000,good
ne,ne_new,ne_0001.avi,ne_0001.npz,76,76,1.0000,good
ne,ne_new,ne_0002.avi,ne_0002.npz,76,76,1.0000,good
ne,ne_new,ne_0003.avi,ne_0003.npz,74,74,1.0000,good
ne,ne_new,ne_0004.avi,ne_0004.npz,85,85,1.0000,good
ne,ne_new,ne_0005.avi,ne_0005.npz,85,85,1.0000,good
ne,ne_new,ne_0006.avi,ne_0006.npz,81,81,1.0000,good
ne,ne_new,ne_0007.avi,ne_0007.npz,80,80,1.0000,good
ne,ne_new,ne_0008.avi,ne_0008.npz,80,80,1.0000,good
ne,ne_new,ne_0009.avi,ne_0009.npz,76,76,1.0000,good
ne,ne_new,ne_0010.avi,ne_0010.npz,63,63,1.0000,good
ne,ne_new,ne_0011.avi,ne_0011.npz,74,74,1.0000,good
ne,ne_new,ne_0012.avi,ne_0012.npz,65,65,1.0000,good
ne,ne_new,ne_0013.avi,ne_0013.npz,63,63,1.0000,good
ne,ne_new,ne_0014.avi,ne_0014.npz,65,65,1.0000,good
ne,ne_new,ne_0015.avi,ne_0015.npz,67,67,1.0000,good
ne,ne_new,ne_0016.avi,ne_0016.npz,61,61,1.0000,good
ne,ne_new,ne_0017.avi,ne_0017.npz,64,64,1.0000,good
ne,ne_new,ne_0018.avi,ne_0018.npz,64,64,1.0000,good
ne,ne_new,ne_0019.avi,ne_0019.npz,64,64,1.0000,good
ne,ne_new,ne_0020.avi,ne_0020.npz,66,66,1.0000,good
ne,ne_new,ne_0021.avi,ne_0021.npz,61,61,1.0000,good
ne,ne_new,ne_0022.avi,ne_0022.npz,62,62,1.0000,good
ne,ne_new,ne_0023.avi,ne_0023.npz,62,62,1.0000,good
ne,ne_new,ne_0024.avi,ne_0024.npz,62,62,1.0000,good
ne,ne_new,ne_0025.avi,ne_0025.npz,67,67,1.0000,good
ne,ne_new,ne_0026.avi,ne_0026.npz,58,58,1.0000,good
ne,ne_new,ne_0027.avi,ne_0027.npz,65,65,1.0000,good
ne,ne_new,ne_0028.avi,ne_0028.npz,56,56,1.0000,good
ne,ne_new,ne_0029.avi,ne_0029.npz,72,72,1.0000,good
ne,ne_new,ne_0030.avi,ne_0030.npz,55,55,1.0000,good
ne,ne_new,ne_0031.avi,ne_0031.npz,58,58,1.0000,good
ne,ne_new,ne_0032.avi,ne_0032.npz,54,54,1.0000,good
ne,ne_new,ne_0033.avi,ne_0033.npz,58,58,1.0000,good
ne,ne_new,ne_0034.avi,ne_0034.npz,85,85,1.0000,good
ne,ne_new,ne_0035.avi,ne_0035.npz,67,67,1.0000,good
ne,ne_new,ne_0036.avi,ne_0036.npz,67,67,1.0000,good
ne,ne_new,ne_0037.avi,ne_0037.npz,74,74,1.0000,good
ne,ne_new,ne_0038.avi,ne_0038.npz,79,79,1.0000,good
ne,ne_new,ne_0039.avi,ne_0039.npz,75,75,1.0000,good
ne,ne_new,ne_0040.avi,ne_0040.npz,74,74,1.0000,good
ne,ne_new,ne_0041.avi,ne_0041.npz,56,56,1.0000,good
ne,ne_new,ne_0042.avi,ne_0042.npz,62,62,1.0000,good
ne,ne_new,ne_0043.avi,ne_0043.npz,59,59,1.0000,good
ne,ne_new,ne_0044.avi,ne_0044.npz,64,64,1.0000,good
ne,ne_new,ne_0045.avi,ne_0045.npz,59,59,1.0000,good
ne,ne_new,ne_0046.avi,ne_0046.npz,57,57,1.0000,good
ne,ne_new,ne_0047.avi,ne_0047.npz,61,61,1.0000,good
ne,ne_new,ne_0048.avi,ne_0048.npz,59,59,1.0000,good
ne,ne_new,ne_0049.avi,ne_0049.npz,64,64,1.0000,good
ne,ne_new,ne_0050.avi,ne_0050.npz,55,55,1.0000,good
ne,ne_new,ne_0051.avi,ne_0051.npz,54,54,1.0000,good
ne,ne_new,ne_0052.avi,ne_0052.npz,56,56,1.0000,good
ne,ne_new,ne_0053.avi,ne_0053.npz,61,61,1.0000,good
ne,ne_new,ne_0054.avi,ne_0054.npz,56,56,1.0000,good
ne,ne_new,ne_0055.avi,ne_0055.npz,59,59,1.0000,good
ne,ne_new,ne_0056.avi,ne_0056.npz,56,56,1.0000,good
ne,ne_new,ne_0057.avi,ne_0057.npz,56,56,1.0000,good
ne,ne_new,ne_0058.avi,ne_0058.npz,58,58,1.0000,good
ne,ne_new,ne_0059.avi,ne_0059.npz,63,63,1.0000,good
ne,ne_new,ne_0060.avi,ne_0060.npz,59,59,1.0000,good
ne,ne_new,ne_0061.avi,ne_0061.npz,60,60,1.0000,good
ne,ne_new,ne_0062.avi,ne_0062.npz,51,51,1.0000,good
ne,ne_new,ne_0063.avi,ne_0063.npz,50,50,1.0000,good
ne,ne_new,ne_0064.avi,ne_0064.npz,52,52,1.0000,good
ne,ne_new,ne_0065.avi,ne_0065.npz,53,53,1.0000,good
ne,ne_new,ne_0066.avi,ne_0066.npz,56,56,1.0000,good
ne,ne_new,ne_0067.avi,ne_0067.npz,58,58,1.0000,good
ne,ne_new,ne_0068.avi,ne_0068.npz,58,58,1.0000,good
ne,ne_new,ne_0069.avi,ne_0069.npz,55,55,1.0000,good
ne,ne_new,ne_0070.avi,ne_0070.npz,58,58,1.0000,good
ne,ne_new,ne_0071.avi,ne_0071.npz,53,53,1.0000,good
ne,ne_new,ne_0072.avi,ne_0072.npz,50,50,1.0000,good
ne,ne_new,ne_0073.avi,ne_0073.npz,55,55,1.0000,good
ne,ne_new,ne_0074.avi,ne_0074.npz,58,58,1.0000,good
ne,ne_new,ne_0075.avi,ne_0075.npz,55,55,1.0000,good
ne,ne_new,ne_0076.avi,ne_0076.npz,51,51,1.0000,good
ne,ne_new,ne_0077.avi,ne_0077.npz,55,55,1.0000,good
ne,ne_new,ne_0078.avi,ne_0078.npz,59,59,1.0000,good
ne,ne_new,ne_0079.avi,ne_0079.npz,71,71,1.0000,good
ne,ne_new,ne_0080.avi,ne_0080.npz,58,58,1.0000,good
ne,ne_new,ne_0081.avi,ne_0081.npz,73,73,1.0000,good
ne,ne_new,ne_0082.avi,ne_0082.npz,67,67,1.0000,good
ne,ne_new,ne_0083.avi,ne_0083.npz,70,70,1.0000,good
ne,ne_new,ne_0084.avi,ne_0084.npz,73,73,1.0000,good
ne,ne_new,ne_0085.avi,ne_0085.npz,71,71,1.0000,good
ne,ne_new,ne_0086.avi,ne_0086.npz,71,71,1.0000,good
ne,ne_new,ne_0087.avi,ne_0087.npz,70,70,1.0000,good
ne,ne_new,ne_0088.avi,ne_0088.npz,87,87,1.0000,good
ne,ne_new,ne_0089.avi,ne_0089.npz,70,70,1.0000,good
ne,ne_new,ne_0090.avi,ne_0090.npz,64,61,0.9531,good
ne,ne_new,ne_0091.avi,ne_0091.npz,72,72,1.0000,good
ne,ne_new,ne_0092.avi,ne_0092.npz,68,68,1.0000,good
ne,ne_new,ne_0093.avi,ne_0093.npz,68,68,1.0000,good
ne,ne_new,ne_0094.avi,ne_0094.npz,61,61,1.0000,good
ne,ne_new,ne_0095.avi,ne_0095.npz,67,67,1.0000,good
ne,ne_new,ne_0096.avi,ne_0096.npz,63,63,1.0000,good
ne,ne_new,ne_0097.avi,ne_0097.npz,59,59,1.0000,good
ne,ne_new,ne_0098.avi,ne_0098.npz,67,67,1.0000,good
ne,ne_new,ne_0099.avi,ne_0099.npz,66,66,1.0000,good
ne,ne_new,ne_0100.avi,ne_0100.npz,59,59,1.0000,good
ne,ne_new,ne_0101.avi,ne_0101.npz,60,60,1.0000,good
ne,ne_new,ne_0102.avi,ne_0102.npz,71,71,1.0000,good
ne,ne_new,ne_0103.avi,ne_0103.npz,65,65,1.0000,good
ne,ne_new,ne_0104.avi,ne_0104.npz,67,67,1.0000,good
ne,ne_new,ne_0105.avi,ne_0105.npz,74,74,1.0000,good
ne,ne_new,ne_0106.avi,ne_0106.npz,65,65,1.0000,good
ne,ne_new,ne_0107.avi,ne_0107.npz,79,79,1.0000,good
ne,ne_new,ne_0108.avi,ne_0108.npz,65,65,1.0000,good
ne,ne_new,ne_0109.avi,ne_0109.npz,70,70,1.0000,good
ne,ne_new,ne_0110.avi,ne_0110.npz,86,86,1.0000,good
ne,ne_new,ne_0111.avi,ne_0111.npz,57,57,1.0000,good
ne,ne_new,ne_0112.avi,ne_0112.npz,68,67,0.9853,good
ne,ne_new,ne_0113.avi,ne_0113.npz,58,58,1.0000,good
ne,ne_new,ne_0114.avi,ne_0114.npz,58,58,1.0000,good
ne,ne_new,ne_0115.avi,ne_0115.npz,59,59,1.0000,good
ne,ne_new,ne_0116.avi,ne_0116.npz,54,54,1.0000,good
ne,ne_new,ne_0117.avi,ne_0117.npz,58,58,1.0000,good
ne,ne_new,ne_0118.avi,ne_0118.npz,59,59,1.0000,good
ne,ne_new,ne_0119.avi,ne_0119.npz,57,57,1.0000,good
ne,ne_new,ne_0120.avi,ne_0120.npz,55,55,1.0000,good
B,B,B_0001.avi,B_0001.npz,121,121,1.0000,good
B,B,B_0002.avi,B_0002.npz,121,121,1.0000,good
B,B,B_0003.avi,B_0003.npz,121,121,1.0000,good
B,B,B_0004.avi,B_0004.npz,121,121,1.0000,good
B,B,B_0005.avi,B_0005.npz,121,121,1.0000,good
B,B,B_0006.avi,B_0006.npz,120,120,1.0000,good
B,B,B_0007.avi,B_0007.npz,121,121,1.0000,good
B,B,B_0008.avi,B_0008.npz,121,121,1.0000,good
B,B,B_0009.avi,B_0009.npz,121,121,1.0000,good
B,B,B_0010.avi,B_0010.npz,121,121,1.0000,good
B,B,B_0011.avi,B_0011.npz,121,121,1.0000,good
B,B,B_0012.avi,B_0012.npz,121,121,1.0000,good
B,B,B_0013.avi,B_0013.npz,121,121,1.0000,good
B,B,B_0014.avi,B_0014.npz,121,121,1.0000,good
B,B,B_0015.avi,B_0015.npz,121,121,1.0000,good
B,B,B_0016.avi,B_0016.npz,120,120,1.0000,good
B,B,B_0017.avi,B_0017.npz,121,121,1.0000,good
B,B,B_0018.avi,B_0018.npz,121,121,1.0000,good
B,B,B_0019.avi,B_0019.npz,121,121,1.0000,good
B,B,B_0020.avi,B_0020.npz,121,121,1.0000,good
B,B,B_0021.avi,B_0021.npz,121,121,1.0000,good
B,B,B_0022.avi,B_0022.npz,121,121,1.0000,good
B,B,B_0023.avi,B_0023.npz,121,121,1.0000,good
B,B,B_0024.avi,B_0024.npz,121,121,1.0000,good
B,B,B_0025.avi,B_0025.npz,121,121,1.0000,good
B,B,B_0026.avi,B_0026.npz,121,121,1.0000,good
B,B,B_0027.avi,B_0027.npz,121,121,1.0000,good
B,B,B_0028.avi,B_0028.npz,121,121,1.0000,good
B,B,B_0029.avi,B_0029.npz,120,120,1.0000,good
B,B,B_0030.avi,B_0030.npz,121,121,1.0000,good
B,B,B_0031.avi,B_0031.npz,121,121,1.0000,good
B,B,B_0032.avi,B_0032.npz,120,120,1.0000,good
B,B,B_0033.avi,B_0033.npz,121,121,1.0000,good
B,B,B_0034.avi,B_0034.npz,121,121,1.0000,good
B,B,B_0035.avi,B_0035.npz,121,121,1.0000,good
B,B,B_0036.avi,B_0036.npz,121,121,1.0000,good
B,B,B_0037.avi,B_0037.npz,121,121,1.0000,good
B,B,B_0038.avi,B_0038.npz,121,121,1.0000,good
B,B,B_0039.avi,B_0039.npz,121,121,1.0000,good
B,B,B_0040.avi,B_0040.npz,121,121,1.0000,good
B,B,B_0041.avi,B_0041.npz,121,121,1.0000,good
B,B,B_0042.avi,B_0042.npz,121,121,1.0000,good
B,B,B_0043.avi,B_0043.npz,121,121,1.0000,good
B,B,B_0044.avi,B_0044.npz,121,121,1.0000,good
B,B,B_0045.avi,B_0045.npz,121,121,1.0000,good
B,B,B_0046.avi,B_0046.npz,121,121,1.0000,good
B,B,B_0047.avi,B_0047.npz,121,121,1.0000,good
B,B,B_0048.avi,B_0048.npz,121,121,1.0000,good
B,B,B_0049.avi,B_0049.npz,121,121,1.0000,good
B,B,B_0050.avi,B_0050.npz,121,121,1.0000,good
B,B,B_0051.avi,B_0051.npz,121,121,1.0000,good
B,B,B_0052.avi,B_0052.npz,121,121,1.0000,good
B,B,B_0053.avi,B_0053.npz,121,121,1.0000,good
B,B,B_0054.avi,B_0054.npz,121,121,1.0000,good
B,B,B_0055.avi,B_0055.npz,121,121,1.0000,good
B,B,B_0056.avi,B_0056.npz,121,121,1.0000,good
B,B,B_0057.avi,B_0057.npz,121,121,1.0000,good
B,B,B_0058.avi,B_0058.npz,121,121,1.0000,good
B,B,B_0059.avi,B_0059.npz,121,121,1.0000,good
B,B,B_0060.avi,B_0060.npz,121,121,1.0000,good
B,B,B_0061.avi,B_0061.npz,121,121,1.0000,good
B,B,B_0062.avi,B_0062.npz,121,121,1.0000,good
B,B,B_0063.avi,B_0063.npz,121,121,1.0000,good
B,B,B_0064.avi,B_0064.npz,121,121,1.0000,good
B,B,B_0065.avi,B_0065.npz,121,121,1.0000,good
B,B,B_0066.avi,B_0066.npz,121,121,1.0000,good
B,B,B_0067.avi,B_0067.npz,121,121,1.0000,good
B,B,B_0068.avi,B_0068.npz,121,121,1.0000,good
B,B,B_0069.avi,B_0069.npz,121,121,1.0000,good
B,B,B_0070.avi,B_0070.npz,121,121,1.0000,good
B,B,B_0071.avi,B_0071.npz,121,121,1.0000,good
B,B,B_0072.avi,B_0072.npz,121,121,1.0000,good
B,B,B_0073.avi,B_0073.npz,121,121,1.0000,good
B,B,B_0074.avi,B_0074.npz,121,121,1.0000,good
B,B,B_0075.avi,B_0075.npz,121,121,1.0000,good
B,B,B_0076.avi,B_0076.npz,121,121,1.0000,good
B,B,B_0077.avi,B_0077.npz,121,121,1.0000,good
B,B,B_0078.avi,B_0078.npz,121,121,1.0000,good
B,B,B_0079.avi,B_0079.npz,121,121,1.0000,good
B,B,B_0080.avi,B_0080.npz,121,121,1.0000,good
B,B,B_0081.avi,B_0081.npz,121,121,1.0000,good
B,B,B_0082.avi,B_0082.npz,121,121,1.0000,good
B,B,B_0083.avi,B_0083.npz,121,121,1.0000,good
B,B,B_0084.avi,B_0084.npz,121,121,1.0000,good
B,B,B_0085.avi,B_0085.npz,121,121,1.0000,good
B,B,B_0086.avi,B_0086.npz,121,121,1.0000,good
B,B,B_0087.avi,B_0087.npz,121,121,1.0000,good
B,B,B_0088.avi,B_0088.npz,121,121,1.0000,good
B,B,B_0089.avi,B_0089.npz,121,121,1.0000,good
B,B,B_0090.avi,B_0090.npz,121,121,1.0000,good
B,B,B_0091.avi,B_0091.npz,121,121,1.0000,good
B,B,B_0092.avi,B_0092.npz,121,121,1.0000,good
B,B,B_0093.avi,B_0093.npz,121,121,1.0000,good
B,B,B_0094.avi,B_0094.npz,121,121,1.0000,good
B,B,B_0095.avi,B_0095.npz,121,121,1.0000,good
B,B,B_0096.avi,B_0096.npz,121,121,1.0000,good
B,B,B_0097.avi,B_0097.npz,121,121,1.0000,good
B,B,B_0098.avi,B_0098.npz,121,121,1.0000,good
B,B,B_0099.avi,B_0099.npz,121,121,1.0000,good
B,B,B_0100.avi,B_0100.npz,121,121,1.0000,good
B,B,B_0101.avi,B_0101.npz,121,121,1.0000,good
B,B,B_0102.avi,B_0102.npz,120,120,1.0000,good
B,B,B_0103.avi,B_0103.npz,121,121,1.0000,good
B,B,B_0104.avi,B_0104.npz,121,121,1.0000,good
B,B,B_0105.avi,B_0105.npz,121,121,1.0000,good
B,B,B_0106.avi,B_0106.npz,121,121,1.0000,good
B,B,B_0107.avi,B_0107.npz,121,121,1.0000,good
B,B,B_0108.avi,B_0108.npz,121,121,1.0000,good
B,B,B_0109.avi,B_0109.npz,121,121,1.0000,good
B,B,B_0110.avi,B_0110.npz,121,121,1.0000,good
B,B,B_0111.avi,B_0111.npz,121,121,1.0000,good
B,B,B_0112.avi,B_0112.npz,121,121,1.0000,good
B,B,B_0113.avi,B_0113.npz,121,121,1.0000,good
B,B,B_0114.avi,B_0114.npz,120,120,1.0000,good
B,B,B_0115.avi,B_0115.npz,122,122,1.0000,good
B,B,B_0116.avi,B_0116.npz,121,121,1.0000,good
B,B,B_0117.avi,B_0117.npz,121,121,1.0000,good
B,B,B_0118.avi,B_0118.npz,121,121,1.0000,good
B,B,B_0119.avi,B_0119.npz,121,121,1.0000,good
B,B,B_0120.avi,B_0120.npz,121,121,1.0000,good
paldies,paldies_new,paldies_0001.avi,paldies_0001.npz,42,42,1.0000,good
paldies,paldies_new,paldies_0002.avi,paldies_0002.npz,45,45,1.0000,good
paldies,paldies_new,paldies_0003.avi,paldies_0003.npz,32,32,1.0000,good
paldies,paldies_new,paldies_0004.avi,paldies_0004.npz,36,36,1.0000,good
paldies,paldies_new,paldies_0005.avi,paldies_0005.npz,39,39,1.0000,good
paldies,paldies_new,paldies_0006.avi,paldies_0006.npz,36,36,1.0000,good
paldies,paldies_new,paldies_0007.avi,paldies_0007.npz,35,35,1.0000,good
paldies,paldies_new,paldies_0008.avi,paldies_0008.npz,34,34,1.0000,good
paldies,paldies_new,paldies_0009.avi,paldies_0009.npz,31,31,1.0000,good
paldies,paldies_new,paldies_0010.avi,paldies_0010.npz,37,37,1.0000,good
paldies,paldies_new,paldies_0011.avi,paldies_0011.npz,54,54,1.0000,good
paldies,paldies_new,paldies_0012.avi,paldies_0012.npz,47,47,1.0000,good
paldies,paldies_new,paldies_0013.avi,paldies_0013.npz,42,42,1.0000,good
paldies,paldies_new,paldies_0014.avi,paldies_0014.npz,49,49,1.0000,good
paldies,paldies_new,paldies_0015.avi,paldies_0015.npz,43,43,1.0000,good
paldies,paldies_new,paldies_0016.avi,paldies_0016.npz,36,36,1.0000,good
paldies,paldies_new,paldies_0017.avi,paldies_0017.npz,37,37,1.0000,good
paldies,paldies_new,paldies_0018.avi,paldies_0018.npz,44,44,1.0000,good
paldies,paldies_new,paldies_0019.avi,paldies_0019.npz,44,44,1.0000,good
paldies,paldies_new,paldies_0020.avi,paldies_0020.npz,47,47,1.0000,good
paldies,paldies_new,paldies_0021.avi,paldies_0021.npz,45,45,1.0000,good
paldies,paldies_new,paldies_0022.avi,paldies_0022.npz,36,36,1.0000,good
paldies,paldies_new,paldies_0023.avi,paldies_0023.npz,45,45,1.0000,good
paldies,paldies_new,paldies_0024.avi,paldies_0024.npz,45,45,1.0000,good
paldies,paldies_new,paldies_0025.avi,paldies_0025.npz,44,44,1.0000,good
paldies,paldies_new,paldies_0026.avi,paldies_0026.npz,47,47,1.0000,good
paldies,paldies_new,paldies_0027.avi,paldies_0027.npz,42,42,1.0000,good
paldies,paldies_new,paldies_0028.avi,paldies_0028.npz,48,48,1.0000,good
paldies,paldies_new,paldies_0029.avi,paldies_0029.npz,40,40,1.0000,good
paldies,paldies_new,paldies_0030.avi,paldies_0030.npz,39,39,1.0000,good
paldies,paldies_new,paldies_0031.avi,paldies_0031.npz,43,43,1.0000,good
paldies,paldies_new,paldies_0032.avi,paldies_0032.npz,51,51,1.0000,good
paldies,paldies_new,paldies_0033.avi,paldies_0033.npz,51,51,1.0000,good
paldies,paldies_new,paldies_0034.avi,paldies_0034.npz,64,64,1.0000,good
paldies,paldies_new,paldies_0035.avi,paldies_0035.npz,55,55,1.0000,good
paldies,paldies_new,paldies_0036.avi,paldies_0036.npz,48,48,1.0000,good
paldies,paldies_new,paldies_0037.avi,paldies_0037.npz,62,62,1.0000,good
paldies,paldies_new,paldies_0038.avi,paldies_0038.npz,57,57,1.0000,good
paldies,paldies_new,paldies_0039.avi,paldies_0039.npz,55,55,1.0000,good
paldies,paldies_new,paldies_0040.avi,paldies_0040.npz,53,53,1.0000,good
paldies,paldies_new,paldies_0041.avi,paldies_0041.npz,55,55,1.0000,good
paldies,paldies_new,paldies_0042.avi,paldies_0042.npz,54,54,1.0000,good
paldies,paldies_new,paldies_0043.avi,paldies_0043.npz,48,48,1.0000,good
paldies,paldies_new,paldies_0044.avi,paldies_0044.npz,56,56,1.0000,good
paldies,paldies_new,paldies_0045.avi,paldies_0045.npz,45,45,1.0000,good
paldies,paldies_new,paldies_0046.avi,paldies_0046.npz,55,55,1.0000,good
paldies,paldies_new,paldies_0047.avi,paldies_0047.npz,56,56,1.0000,good
paldies,paldies_new,paldies_0048.avi,paldies_0048.npz,46,46,1.0000,good
paldies,paldies_new,paldies_0049.avi,paldies_0049.npz,50,50,1.0000,good
paldies,paldies_new,paldies_0050.avi,paldies_0050.npz,71,71,1.0000,good
paldies,paldies_new,paldies_0051.avi,paldies_0051.npz,42,42,1.0000,good
paldies,paldies_new,paldies_0052.avi,paldies_0052.npz,54,54,1.0000,good
paldies,paldies_new,paldies_0053.avi,paldies_0053.npz,50,50,1.0000,good
paldies,paldies_new,paldies_0054.avi,paldies_0054.npz,55,55,1.0000,good
paldies,paldies_new,paldies_0055.avi,paldies_0055.npz,62,62,1.0000,good
paldies,paldies_new,paldies_0056.avi,paldies_0056.npz,54,54,1.0000,good
paldies,paldies_new,paldies_0057.avi,paldies_0057.npz,52,52,1.0000,good
paldies,paldies_new,paldies_0058.avi,paldies_0058.npz,50,50,1.0000,good
paldies,paldies_new,paldies_0059.avi,paldies_0059.npz,56,56,1.0000,good
paldies,paldies_new,paldies_0060.avi,paldies_0060.npz,48,48,1.0000,good
paldies,paldies_new,paldies_0061.avi,paldies_0061.npz,44,44,1.0000,good
paldies,paldies_new,paldies_0062.avi,paldies_0062.npz,51,51,1.0000,good
paldies,paldies_new,paldies_0063.avi,paldies_0063.npz,51,51,1.0000,good
paldies,paldies_new,paldies_0064.avi,paldies_0064.npz,46,46,1.0000,good
paldies,paldies_new,paldies_0065.avi,paldies_0065.npz,50,50,1.0000,good
paldies,paldies_new,paldies_0066.avi,paldies_0066.npz,44,44,1.0000,good
paldies,paldies_new,paldies_0067.avi,paldies_0067.npz,42,42,1.0000,good
